Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Cost,Price,Profit,Quantity,Sales
5999,US-2015-112991,10/12/2015,14/12/2015,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Caldwell,Idaho,83605,West,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,751.96,701.82,-50.14,8,5614.538034
6000,US-2015-112991,10/12/2015,14/12/2015,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Caldwell,Idaho,83605,West,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,246.77,511.22,264.45,6,3067.330832
6001,US-2015-112991,10/12/2015,14/12/2015,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Caldwell,Idaho,83605,West,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",453.08,356.54,-96.54,17,6061.147711
6002,CA-2015-124079,13/12/2015,17/12/2015,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,Phoenix,Arizona,85023,West,FUR-FU-10002553,Furniture,Furnishings,"Electrix Incandescent Magnifying Lamp, Black",871.34,576.08,-295.26,18,10369.51101
6003,CA-2015-124079,13/12/2015,17/12/2015,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,Phoenix,Arizona,85023,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",670.8,33.21,-637.58,24,797.089291
6004,US-2018-146878,21/09/2018,27/09/2018,Standard Class,DL-12865,Dan Lawera,Consumer,United States,Miami,Florida,33142,South,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",262.54,229.83,-32.71,11,2528.144586
6005,CA-2018-107244,07/09/2018,11/09/2018,Standard Class,AG-10390,Allen Goldenen,Consumer,United States,Los Angeles,California,90004,West,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",975.01,148.73,-826.28,9,1338.587281
6006,CA-2016-100657,02/11/2016,07/11/2016,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Troy,New York,12180,East,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",897.28,400.62,-496.65,15,6009.35737
6007,CA-2018-129581,11/12/2018,18/12/2018,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,New Bedford,Massachusetts,2740,East,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,497.76,594.02,96.26,12,7128.209551
6008,CA-2018-129028,01/04/2018,03/04/2018,First Class,GB-14530,George Bell,Corporate,United States,Florence,South Carolina,29501,South,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",919.56,639.5,-280.06,1,639.4996323
6009,CA-2016-135580,30/12/2016,03/01/2017,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10000595,Office Supplies,Paper,Xerox 1929,620.31,441.27,-179.04,6,2647.618247
6010,CA-2016-135580,30/12/2016,03/01/2017,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,214.29,382.24,167.95,25,9555.943376
6011,CA-2016-135580,30/12/2016,03/01/2017,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,TEC-MA-10004002,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,800.92,400.72,-400.2,12,4808.587588
6012,CA-2016-135580,30/12/2016,03/01/2017,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,752.42,548.72,-203.7,23,12620.56811
6013,CA-2016-135580,30/12/2016,03/01/2017,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone,16.87,114.58,97.7,24,2749.829568
6014,CA-2017-159016,10/03/2017,11/03/2017,First Class,KF-16285,Karen Ferguson,Home Office,United States,Los Angeles,California,90008,West,OFF-PA-10004405,Office Supplies,Paper,Rediform Voice Mail Log Books,891.58,94.18,-797.4,12,1130.178912
6015,CA-2017-159016,10/03/2017,11/03/2017,First Class,KF-16285,Karen Ferguson,Home Office,United States,Los Angeles,California,90008,West,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,430.41,443.14,12.73,16,7090.23178
6016,CA-2015-102652,06/04/2015,12/04/2015,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049,West,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,648.08,506.72,-141.36,2,1013.446319
6017,CA-2015-102652,06/04/2015,12/04/2015,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049,West,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,954.12,501.22,-452.91,23,11527.94765
6018,CA-2015-102652,06/04/2015,12/04/2015,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049,West,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,538.94,689.01,150.07,20,13780.14185
6019,CA-2015-102652,06/04/2015,12/04/2015,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049,West,OFF-PA-10001977,Office Supplies,Paper,Xerox 194,416.14,390.2,-25.95,18,7023.579437
6020,CA-2015-152422,05/10/2015,10/10/2015,Second Class,BD-11635,Brian Derr,Consumer,United States,Columbus,Ohio,43229,East,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,386.08,449.41,63.33,25,11235.31715
6021,US-2017-156692,13/08/2017,13/08/2017,Same Day,HG-15025,Hunter Glantz,Consumer,United States,Kenner,Louisiana,70065,South,OFF-AP-10002222,Office Supplies,Appliances,Staple holder,988.77,254.09,-734.68,5,1270.459976
6022,US-2017-156692,13/08/2017,13/08/2017,Same Day,HG-15025,Hunter Glantz,Consumer,United States,Kenner,Louisiana,70065,South,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,381.16,446.68,65.52,6,2680.088078
6023,CA-2015-130869,17/11/2015,21/11/2015,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Cedar Hill,Texas,75104,Central,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",205.12,285.12,80,9,2566.067178
6024,US-2018-128832,24/04/2018,27/04/2018,First Class,LS-16945,Linda Southworth,Corporate,United States,Providence,Rhode Island,2908,East,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad,814.96,105.72,-709.24,25,2642.889577
6025,CA-2018-139717,24/08/2018,26/08/2018,Second Class,DM-13015,Darrin Martin,Consumer,United States,Lancaster,Ohio,43130,East,OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,504.78,575.53,70.74,4,2302.109036
6026,CA-2018-139717,24/08/2018,26/08/2018,Second Class,DM-13015,Darrin Martin,Consumer,United States,Lancaster,Ohio,43130,East,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,433.11,398.82,-34.28,13,5184.714822
6027,CA-2018-136007,23/02/2018,02/03/2018,Standard Class,AC-10615,Ann Chong,Corporate,United States,Seattle,Washington,98115,West,OFF-FA-10002701,Office Supplies,Fasteners,Alliance Rubber Bands,160.72,102.77,-57.96,11,1130.425035
6028,CA-2018-136007,23/02/2018,02/03/2018,Standard Class,AC-10615,Ann Chong,Corporate,United States,Seattle,Washington,98115,West,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,659.32,606.61,-52.71,24,14558.58484
6029,CA-2017-157364,19/11/2017,21/11/2017,First Class,LT-17110,Liz Thompson,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,960.13,500.19,-459.94,9,4501.706749
6030,US-2017-112970,14/11/2017,15/11/2017,First Class,TB-21250,Tim Brockman,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10003829,Office Supplies,Art,Newell 35,617.34,886.32,268.99,24,21271.79465
6031,US-2018-152492,06/07/2018,06/07/2018,Same Day,AH-10585,Angele Hood,Consumer,United States,Miami,Florida,33142,South,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,699.46,241.4,-458.06,13,3138.146354
6032,CA-2017-101168,25/12/2017,01/01/2018,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Nashua,New Hampshire,3060,East,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",818.75,403.95,-414.8,25,10098.75542
6033,CA-2018-104010,23/04/2018,25/04/2018,First Class,TD-20995,Tamara Dahlen,Consumer,United States,New York City,New York,10011,East,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,768.91,705.16,-63.75,17,11987.73613
6034,CA-2016-130253,14/12/2016,18/12/2016,Standard Class,PP-18955,Paul Prost,Home Office,United States,Los Angeles,California,90036,West,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",672.07,775.12,103.05,24,18602.89972
6035,US-2016-155369,19/04/2016,25/04/2016,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,Carrollton,Texas,75007,Central,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",301.23,221.19,-80.04,25,5529.748194
6036,US-2016-155369,19/04/2016,25/04/2016,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,Carrollton,Texas,75007,Central,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,268.13,558.43,290.3,9,5025.85857
6037,CA-2017-131205,04/09/2017,08/09/2017,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,40324,South,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,447.38,588.94,141.56,3,1766.812732
6038,CA-2017-131205,04/09/2017,08/09/2017,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,40324,South,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,758.28,349.06,-409.22,5,1745.297617
6039,CA-2017-131205,04/09/2017,08/09/2017,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,40324,South,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,293.86,194.11,-99.75,6,1164.675772
6040,CA-2017-131205,04/09/2017,08/09/2017,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,40324,South,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,217.36,596.19,378.83,19,11327.54899
6041,CA-2018-122364,24/09/2018,29/09/2018,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Los Angeles,California,90008,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,779.64,917.16,137.53,2,1834.328369
6042,CA-2018-122364,24/09/2018,29/09/2018,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Los Angeles,California,90008,West,TEC-MA-10001031,Technology,Machines,Socket Bluetooth Cordless Hand Scanner (CHS),549.04,754.01,204.97,14,10556.08599
6043,CA-2017-117912,04/02/2017,08/02/2017,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Sierra Vista,Arizona,85635,West,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,142.24,477.31,335.07,3,1431.920841
6044,CA-2018-145702,19/05/2018,24/05/2018,Second Class,AH-10075,Adam Hart,Corporate,United States,Knoxville,Tennessee,37918,South,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,23.25,134.72,111.47,25,3368.111996
6045,CA-2018-145702,19/05/2018,24/05/2018,Second Class,AH-10075,Adam Hart,Corporate,United States,Knoxville,Tennessee,37918,South,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,673.53,917.7,244.17,10,9176.990917
6046,CA-2016-113215,03/09/2016,08/09/2016,Standard Class,CP-12085,Cathy Prescott,Corporate,United States,Tucson,Arizona,85705,West,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",545.05,510.96,-34.1,21,10730.06408
6047,CA-2017-154662,09/06/2017,16/06/2017,Standard Class,BF-11215,Benjamin Farhat,Home Office,United States,Minneapolis,Minnesota,55407,Central,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",447.04,809.76,362.73,20,16195.27917
6048,CA-2016-105571,07/11/2016,11/11/2016,Standard Class,CP-12340,Christine Phan,Corporate,United States,Miami,Florida,33142,South,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,146.11,667.93,521.82,18,12022.78554
6049,CA-2016-105571,07/11/2016,11/11/2016,Standard Class,CP-12340,Christine Phan,Corporate,United States,Miami,Florida,33142,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,739.5,788.92,49.42,7,5522.462059
6050,CA-2017-152765,15/06/2017,18/06/2017,First Class,LS-17245,Lynn Smith,Consumer,United States,Houston,Texas,77036,Central,OFF-PA-10000483,Office Supplies,Paper,Xerox 19,538.38,726,187.62,20,14519.93815
6051,CA-2016-153878,25/04/2016,30/04/2016,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Milwaukee,Wisconsin,53209,Central,OFF-AR-10000658,Office Supplies,Art,Newell 324,140.9,75.18,-65.72,20,1503.584464
6052,CA-2016-153878,25/04/2016,30/04/2016,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Milwaukee,Wisconsin,53209,Central,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,282.82,446.52,163.7,11,4911.679403
6053,CA-2017-124016,23/09/2017,26/09/2017,Second Class,JS-15940,Joni Sundaresam,Home Office,United States,Lancaster,Ohio,43130,East,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,529.81,917.9,388.09,18,16522.27068
6054,CA-2017-124016,23/09/2017,26/09/2017,Second Class,JS-15940,Joni Sundaresam,Home Office,United States,Lancaster,Ohio,43130,East,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",468.08,13.93,-454.15,16,222.8675745
6055,CA-2017-124016,23/09/2017,26/09/2017,Second Class,JS-15940,Joni Sundaresam,Home Office,United States,Lancaster,Ohio,43130,East,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,725.81,635.64,-90.17,17,10805.88675
6056,CA-2017-113551,18/08/2017,20/08/2017,First Class,NF-18385,Natalie Fritzler,Consumer,United States,Edinburg,Texas,78539,Central,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,841.24,435.61,-405.63,6,2613.643965
6057,CA-2017-113551,18/08/2017,20/08/2017,First Class,NF-18385,Natalie Fritzler,Consumer,United States,Edinburg,Texas,78539,Central,OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards,962.64,141.75,-820.89,25,3543.845964
6058,CA-2015-107524,02/03/2015,08/03/2015,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,New York City,New York,10009,East,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,2.82,962.24,959.42,3,2886.720422
6059,CA-2015-107524,02/03/2015,08/03/2015,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,New York City,New York,10009,East,OFF-PA-10000587,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",401.04,912.62,511.58,9,8213.591476
6060,CA-2015-138072,30/12/2015,03/01/2016,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10004859,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",635.42,138.92,-496.5,14,1944.823591
6061,CA-2016-134201,10/04/2016,16/04/2016,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Rochester,New York,14609,East,OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,943.6,581.32,-362.28,13,7557.193065
6062,CA-2016-134201,10/04/2016,16/04/2016,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Rochester,New York,14609,East,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,828.08,410.31,-417.77,6,2461.840849
6063,CA-2016-111780,25/12/2016,30/12/2016,Second Class,RA-19285,Ralph Arnett,Consumer,United States,San Diego,California,92037,West,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,855.98,393.34,-462.65,21,8260.046454
6064,CA-2016-111780,25/12/2016,30/12/2016,Second Class,RA-19285,Ralph Arnett,Consumer,United States,San Diego,California,92037,West,OFF-PA-10001307,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",507.6,92.47,-415.14,17,1571.931097
6065,CA-2016-111780,25/12/2016,30/12/2016,Second Class,RA-19285,Ralph Arnett,Consumer,United States,San Diego,California,92037,West,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),983.8,478.85,-504.95,16,7661.579236
6066,CA-2016-119942,05/04/2016,07/04/2016,First Class,TT-21070,Ted Trevino,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-LA-10001569,Office Supplies,Labels,Avery 499,536.64,413.55,-123.09,9,3721.989327
6067,CA-2016-151547,17/01/2016,23/01/2016,Standard Class,AH-10465,Amy Hunt,Consumer,United States,Bartlett,Tennessee,38134,South,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",749.29,221.09,-528.2,21,4642.904304
6068,CA-2018-166695,20/05/2018,24/05/2018,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Lakewood,California,90712,West,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",617.07,562.29,-54.79,18,10121.18718
6069,CA-2018-166695,20/05/2018,24/05/2018,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Lakewood,California,90712,West,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,256.07,395.18,139.11,22,8693.93611
6070,CA-2018-166695,20/05/2018,24/05/2018,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Lakewood,California,90712,West,TEC-MA-10003176,Technology,Machines,Okidata B400 Printer,132.63,351.38,218.74,11,3865.127113
6071,CA-2018-167542,13/08/2018,20/08/2018,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-LA-10004093,Office Supplies,Labels,Avery 486,214.34,745.94,531.6,19,14172.86717
6072,CA-2016-120901,31/12/2016,04/01/2017,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Austin,Texas,78745,Central,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,950.26,905.31,-44.95,7,6337.200109
6073,CA-2016-120901,31/12/2016,04/01/2017,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Austin,Texas,78745,Central,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,570.25,990.67,420.42,10,9906.674882
6074,CA-2016-120901,31/12/2016,04/01/2017,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Austin,Texas,78745,Central,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,500.63,894.14,393.5,4,3576.552385
6075,CA-2018-121398,25/12/2018,29/12/2018,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Los Angeles,California,90008,West,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,891.28,169.35,-721.92,4,677.4111405
6076,CA-2018-121398,25/12/2018,29/12/2018,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Los Angeles,California,90008,West,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",152.53,347.56,195.03,24,8341.324471
